,name,place_id,types,lat,lng,rating,user_ratings_total
310,光武公園,ChIJSf1y1fp2bjQR-q-dutjGXEU,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0120258,120.2165057,4.2,34.0
311,探索教育公園,ChIJp-mp3tFwbjQR6XnzNqfad8Y,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0216942,120.2588196,4.1,2511.0
312,慈蓮寺,ChIJn-e0GW5vbjQRmR-nVykvIk8,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.009899,120.4028136,4.5,140.0
313,榮格湖,ChIJU-XsjMNvbjQR5izij64TUDc,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0170424,120.3986883,3.0,1.0
314,大圓滿廟,ChIJdUTM90RmbjQR_k21FqRn0YE,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.03994,120.466561,4.3,37.0
315,南遊山莊,ChIJH1zVOVJmbjQRrVCGRugWx28,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0422878,120.4773407,4.0,5.0
316,黑面琵鷺生態展示館,ChIJSYsOWxzabTQR7L0m0A0HWtg,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.0813903,120.062715,4.3,187.0
317,賢良公園,ChIJ1YeCkkB2bjQR0B68iXzfV4k,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0084222,120.18381770000002,4.0,63.0
318,賢北公園,ChIJu9g4AUB2bjQR5t7TvJr3rsM,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0061181,120.1822824,3.8,91.0
319,湖美公園,ChIJF1O6sRR2bjQRbJ_jGN2o60Q,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0014122,120.1815368,4.1,130.0
320,西賢公園,ChIJmbm-BRR2bjQRigUwQodQ4ow,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.002133800000006,120.1775175,4.0,126.0
321,立德公園,ChIJITMW2fd2bjQRdG18GfXuqc0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0099894,120.2053467,4.1,255.0
322,育德公園,ChIJiedsz152bjQRfyIYpL7JPps,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.006646300000003,120.2012639,3.9,130.0
323,福安公園,ChIJmxHGLP52bjQRcM1gCSTV628,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.021492,120.20804440000002,4.1,81.0
324,神秘恐龍公園,ChIJCbyytQB3bjQRGu9RWrjABzE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.027241,120.2062309,3.6,43.0
325,恐龍公園,ChIJG3MsSwd3bjQR051bVwLWyGY,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0276702,120.2063476,3.4,251.0
326,正覺寺,ChIJqZ5Npf12bjQRCizCjkGEbeA,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.0188229,120.2130945,4.4,274.0
327,愛鳳小吃店,ChIJQ0M9Gmd2bjQR90g4I2jcBi0,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0005599,120.19748490000002,3.8,24.0
328,媽祖樓天后宮,ChIJkTfSG2d2bjQRdgQDcUTJy98,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.0004194,120.19754840000002,4.4,122.0
329,烏鬼井,ChIJc9Ko5l92bjQRd2NFAjFhKFI,"['tourist_attraction', 'point_of_interest', 'establishment']",23.001665,120.204006,3.7,149.0
330,飛雁新村傳原通訊所,ChIJwVXztB13bjQRqHsVPG14tJo,"['tourist_attraction', 'point_of_interest', 'establishment']",23.021812799999992,120.2207107,3.8,14.0
331,山海圳綠道,ChIJJ7boAAV3bjQRSsydd-o7Y3E,"['tourist_attraction', 'point_of_interest', 'establishment']",23.02899,120.2138961,4.1,60.0
332,國立成功大學台灣文學系,ChIJ6UmkZvJ2bjQRh900vOGXKEk,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0019673,120.2155594,4.5,26.0
333,大地化石礦石博物館,ChIJJ3BRZsBwbjQRnac2vJU1Vc0,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0341072,120.271823,4.2,46.0
334,南化波羅蜜園,ChIJq5z8EltmbjQRifccoGRjsL4,"['tourist_attraction', 'point_of_interest', 'establishment']",23.044513100000003,120.4661494,3.6,14.0
335,寶光玉山,ChIJRfdB2JtobjQRXgltsjRdex4,"['tourist_attraction', 'point_of_interest', 'establishment']",23.06920969999999,120.5144082,4.4,1652.0
336,國聖港,ChIJeR4RPADabTQRaKw1I1Qnmpw,"['tourist_attraction', 'point_of_interest', 'establishment']",23.093108800000003,120.0654974,4.3,3.0
337,飛虎將軍廟,ChIJmT7vmLt3bjQR4vMJJSQjLqE,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.0405507,120.190291,4.7,131.0
338,梅花公園,ChIJT9BFZqN3bjQRgAxpX3ysPz4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.041286,120.195247,4.0,218.0
339,大愛公園,ChIJR2JBuQl3bjQRhshHU4Yr1Ko,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0366041,120.2067971,4.0,93.0
340,鳳凰公園,ChIJMaP9zaN3bjQReb1dr6bTozU,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.042377,120.19858700000002,3.8,146.0
341,陳卿寮保山宮,ChIJ-6Gyigp3bjQRACT0fuoAPio,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0410389,120.206429,4.0,25.0
342,迎曦湖,ChIJuUR-nVJ6bjQR19hpun9_yNs,"['tourist_attraction', 'natural_feature', 'point_of_interest', 'establishment']",23.0876129,120.2846858,4.2,1066.0
343,南圳綠堤堤岸公園,ChIJg9g8V2VwbjQRpyVWMmwPM6U,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.03111239999999,120.3048641,4.2,406.0
344,瓜瓜園地瓜生態故事館(觀光工廠) 直營總店,ChIJbbFYGGZwbjQRnuXgjw8gvDY,"['tourist_attraction', 'point_of_interest', 'establishment']",23.026402800000003,120.3082428,3.9,2431.0
345,新化防空洞,ChIJ3ajbB3BwbjQRbGk4iWb0LkE,"['tourist_attraction', 'point_of_interest', 'establishment']",23.033618,120.3093654,3.5,33.0
346,大目降故事館,ChIJPfsCF3BwbjQRgu9r8tO_3CY,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0335159,120.3101793,3.9,143.0
347,大正十一 · 新化日式宿舍,ChIJAb1QaGdxbjQRxxG7EK2v1Uk,"['tourist_attraction', 'point_of_interest', 'establishment']",23.033589000000006,120.3103557,3.0,1.0
348,蘭科植物園,ChIJi3Dt2exkbjQReq1BNzcnWFw,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.093189,120.374614,4.1,436.0
349,臺南山上花園水道博物館-淨水池區,ChIJDUo-98RkbjQRQ5i4O2Lkx-E,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0863593,120.3607011,4.2,4931.0
350,玉井白色教堂,ChIJeVsPYSBkbjQR_J7uUGd6mgc,"['tourist_attraction', 'point_of_interest', 'establishment']",23.089368,120.455099,4.1,1938.0
351,加利利漂流木方舟教堂,ChIJ-1mWkD1hbjQRqNmAS99fANg,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",23.0933327,120.4947628,4.0,516.0
352,噍吧哖抗日英雄紀念碑,ChIJucxNdVNmbjQRpOr_usLLMQU,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0583738,120.53650220000002,4.1,93.0
353,頂頭額沙洲,ChIJK_7gG5zQbTQRFSOD6MDdQj8,"['tourist_attraction', 'point_of_interest', 'establishment']",23.105021,120.0371939,4.4,1099.0
354,國聖燈塔,ChIJvfBljp3QbTQRjCLKROPbG7U,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1006873,120.03585359999998,4.1,3406.0
355,南灣碼頭遊憩區,ChIJN6BtvrvQbTQRl2owggXSehw,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1086225,120.045179,4.0,218.0
356,極西點,ChIJm7oBIXbabTQR8HYy2lBq9l8,"['tourist_attraction', 'point_of_interest', 'establishment']",23.10071599999999,120.035994,4.6,16.0
357,臺灣本島最西點,ChIJ49OG8GnabTQR9wo1PrlXP2o,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1043994,120.0352877,4.2,196.0
358,濟福寺-台南旅遊景點-保生大帝-文昌帝君-福德正神,ChIJ0Y0EqnB3bjQR9yNpx9Mi1ZA,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.053449800000006,120.2112147,3.6,11.0
359,三崁店神社遺址,ChIJd76fgFZ3bjQRaKgl2wcxqAI,"['tourist_attraction', 'point_of_interest', 'establishment']",23.054487,120.244838,3.9,156.0
360,台灣金屬創意館(志鋼金屬),ChIJkRuQt5hwbjQRzegFDP_Dvsw,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0442335,120.2772905,4.1,536.0
361,樹谷生活科學館,ChIJN2_H1tF7bjQRHNxbqjwAq1o,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.1042548,120.2625892,4.2,4872.0
362,雲天廣場水舞台,ChIJjVEXz1h3bjQRaTe8Og-l5zs,"['tourist_attraction', 'point_of_interest', 'establishment']",23.057541600000004,120.234552,4.1,21.0
363,普賢院,ChIJbZaoynh6bjQRtyuMEy-Nx5Y,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.048859,120.291607,4.7,29.0
364,頂菜寮柑仔店,ChIJE3GG8CRlbjQRascBu6xksVk,"['tourist_attraction', 'point_of_interest', 'establishment']",23.063976500000006,120.3877079,4.0,2.0
365,四草濕地,ChIJe1ncAGbYbTQRsDNM405-DMs,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0463461,120.1414613,4.5,46.0
366,快樂萬花筒,ChIJazoE7-F5bjQRFYJsLXjkeKs,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0603544,120.2333953,4.0,21.0
367,希望之丘,ChIJLUybHeJ5bjQRWp38bB4oMug,"['tourist_attraction', 'point_of_interest', 'establishment']",23.060299800000006,120.23400990000002,4.2,279.0
368,牽手橋一博物館,ChIJEWy-cOJ5bjQREsb15Z0dInI,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.059420000000006,120.2360557,4.3,29.0
369,台南市永康區體一運動公園,ChIJr8dJVXN6bjQRYAYb6R7vWXs,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0563984,120.2743788,4.0,109.0
370,兒南公園,ChIJ7z0nXm17bjQRv2JXZ2JwAlI,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.1093503,120.309197,3.6,58.0
371,道爺南糖廍遺址,ChIJA9TljLV7bjQRdgV0b8zG7Bk,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0976703,120.2744222,4.4,9.0
372,南瀛天文館,ChIJl64-Rn9jbjQRjciFlk2qCt0,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.11805769999999,120.39173429999998,4.3,1120.0
373,鈺鼎步道,ChIJ5WwolUtnbjQRiMUPa72d_8A,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.0830885,120.5093715,4.3,385.0
374,南化鹽水坑泥火山,ChIJl1lpclJnbjQR4FhzwTvIn00,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0816484,120.5170438,3.8,13.0
375,溪南寮興安宮,ChIJhSVVKgfYbTQR5fUIqqjv6UA,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0700538,120.1561688,4.2,30.0
376,華美光學eye玩視界觀光工廠,ChIJBcIahtF5bjQRKnQKXs_V7TM,"['tourist_attraction', 'museum', 'health', 'point_of_interest', 'store', 'establishment']",23.0731,120.211032,4.5,233.0
377,善化啤酒廠,ChIJPwuqpZ98bjQRO9hyVZGfYPk,"['tourist_attraction', 'food', 'point_of_interest', 'establishment']",23.1277363,120.3177253,3.9,886.0
378,大內龍貓公車站,ChIJAQAAQGpjbjQRdrOI8hbBnbs,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1234393,120.3546666,4.1,3707.0
379,熱谷珍奶,ChIJxQmB51ljbjQRu4f4mlbHoSQ,"['tourist_attraction', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",23.123792,120.3556216,4.7,195.0
380,石仔崎公園,ChIJAzoMovFkbjQRlC34x0b-7PY,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0862005,120.3805879,3.7,20.0
381,玉井北極殿,ChIJz9R-fA9hbjQR69xOqRz_1uE,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.1242103,120.4614868,4.3,147.0
382,噍吧哖事件紀念園區,ChIJ0ebeUBNhbjQRQJlWnzyErkw,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.1253516,120.4601126,4.0,1017.0
383,井字號,ChIJ305MCYNhbjQRcDhjOn37aMw,"['tourist_attraction', 'point_of_interest', 'establishment']",23.10847529999999,120.4496108,0.0,0.0
384,明泉寺,ChIJFfTeKBthbjQRXypVikeA6gc,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.126331,120.473486,4.4,16.0
385,海寮紅樹林,ChIJ1Zjbfj3XbTQR9MKR8MNP9B8,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.11838299999999,120.0897086,4.3,116.0
386,鹿耳門公園,ChIJofDyKzrYbTQROj-L3C0Zt8A,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0663889,120.1272222,4.1,113.0
387,紅崴觀光工廠｜旅遊｜安平｜足弓矯正鞋｜生活｜足部分析｜DIY,ChIJxUPqfnrYbTQRe_AK4jDBtoU,"['tourist_attraction', 'shoe_store', 'health', 'point_of_interest', 'store', 'establishment']",23.041896,120.15331100000002,4.1,190.0
388,信和禪寺,ChIJ32d30fZ4bjQRy919BzNQ_dU,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.1214647,120.2024366,4.3,38.0
389,南科管理局台灣犬,ChIJn3yw6rV7bjQRiR9lgoMOkmY,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1008321,120.2822239,4.1,82.0
390,接天禪寺,ChIJKWqbji5lbjQRVivtQHJT0QQ,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.064943600000007,120.34819740000002,4.4,138.0
391,新化林場·三角點,ChIJdaLflvNvbjQRXfHSrMb720s,"['tourist_attraction', 'point_of_interest', 'establishment']",23.025879,120.3628213,4.2,232.0
392,彩疊山,ChIJA1EH-oVjbjQRCx-mLhPcmWU,"['tourist_attraction', 'point_of_interest', 'establishment']",23.116135,120.4008064,4.1,96.0
393,感恩精舍,ChIJOe1ypmphbjQR9Wrq8nCMeCs,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.1358177,120.4460646,4.5,21.0
394,望明芒果綠色隧道,ChIJP7rmukBhbjQRV_Atsy_LcHM,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1148769,120.457976,4.1,135.0
395,余清芳紀念碑,ChIJN3Im9v1gbjQRHGSiqtq_EAU,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.1302047,120.4823659,3.7,87.0
396,加利利心靈莊園,ChIJ666mTCJhbjQR0wT-LFGFM_M,"['tourist_attraction', 'point_of_interest', 'establishment']",23.094649800000006,120.4981876,4.0,1.0
397,阿拉溪斜瀑群,ChIJ5YTmXNVfbjQRIg60tujxcII,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1243178,120.5362933,4.2,186.0
398,龜丹溫泉體驗池,ChIJySv752ZgbjQR3tJIzQdC28U,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1363683,120.5085648,3.8,1008.0
399,海寮碼頭（登船處）,ChIJtSUsEULXbTQRXOIyPQRLY8Q,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1179366,120.1026172,4.1,11.0
400,觀海樓,ChIJATOpE9DWbTQRNhN0O7ItoYs,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1448659,120.0771702,4.1,823.0
401,龍山號生態之旅,ChIJTyI76lfWbTQRHPeNN00ztnE,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1370111,120.1134719,4.2,1047.0
402,台江鯨豚館,ChIJuegLP47YbTQRh5EX2v5e0Cc,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.0259914,120.1432839,3.8,135.0
403,十二佃榕王武聖廟,ChIJs1zjrPZ3bjQRfrmvF3evGRA,"['place_of_worship', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.069969,120.1784084,3.8,196.0
404,海寮普陀寺,ChIJqTYpCa55bjQRA4FQsa7g_GY,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.0972002,120.21116709999998,4.0,37.0
405,台南市新吉慶天宮,ChIJbSKlsWt5bjQRBKMUVrOaizA,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0880249,120.2169138,5.0,12.0
406,安定蘇厝第一代天府真護宮,ChIJ02J8U195bjQRDz_w-Tnb4WE,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.125425,120.2510208,4.3,247.0
407,善化掌上明珠仙人掌多肉植物園,ChIJAQAAQLd8bjQRkzCMy5nYmF8,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.1342148,120.3273578,4.2,84.0
408,善化加洲草莓園,ChIJ9-KHY197bjQRdC1p85hi4NM,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1255613,120.3241553,4.1,227.0
409,內庄朝天宮,ChIJ0Y-gkKBkbjQRnqflee1Ao0E,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.1174794,120.36253899999998,4.3,161.0
410,楊家古厝,ChIJqZNRvA5lbjQRKV0fxGMLb1I,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1178215,120.36182420000002,3.7,7.0
411,龍貓彩繪村,ChIJE_4jvlljbjQRySBvdQrhZbc,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1234472,120.3551111,4.1,696.0
412,噍吧哖紀念公園,ChIJsf0qHUBhbjQR5U3d42M8n5U,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.1192455,120.4580765,3.8,283.0
413,珍如意茶花園,ChIJvfqFWWRhbjQRPhQegAAcLtg,"['tourist_attraction', 'point_of_interest', 'establishment']",23.130217,120.443547,3.9,17.0
414,臺灣糖業公司玉井糖廠,ChIJEXVXDjthbjQR5AQuX708h3U,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1242567,120.4599139,3.5,10.0
415,噍吧哖支廳舊址,ChIJKQYAZhNhbjQRzVXZ9echPHo,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1241695,120.4603771,4.4,5.0
416,山城大叔果園,ChIJj52SJrBhbjQRvAkuK7EZk9g,"['tourist_attraction', 'point_of_interest', 'establishment']",23.148805,120.472261,4.5,8.0
417,寶林寺,ChIJu2UA579gbjQRWsAAaT2unQ0,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.1087266,120.5061105,4.6,20.0
418,源之旅休閒公園,ChIJ4Vq6LxtebjQRdvTpGh9pX6Y,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.092524,120.533975,3.2,153.0
419,南化水庫紀念碑,ChIJuwSSW11fbjQRx0Yyod3UkSY,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0859812,120.53660159999998,4.6,16.0
420,網仔寮沙洲,ChIJSTQ-1zLRbTQRRfO8SBoM2X0,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1508288,120.0659037,4.3,35.0
421,七股鹽田濕地,ChIJi-UR27fWbTQROoJ36cq2xas,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1575503,120.0761563,4.3,53.0
422,七股鹽山,ChIJTRbkzL_WbTQRTrfGfckHIrc,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1541259,120.0999988,3.7,13291.0
423,七股龍山宮,ChIJp1nl-FfWbTQRuF1eiNut6Kk,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.1382974,120.11341570000002,4.3,311.0
424,西港中央公園,ChIJNYmJVPx4bjQRKntwrAWu2Sw,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.1168863,120.202051,3.9,419.0
425,腳的眼鏡足部科學體驗中心,ChIJRz6XnHnYbTQROB5JUOcul4c,"['tourist_attraction', 'point_of_interest', 'establishment']",23.041593,120.153986,4.1,7.0
426,西港綠川廊道,ChIJhzF_yeJ4bjQRqM6s5DXi3uM,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1199077,120.2036379,3.9,42.0
427,花旗木步道,ChIJuTL0GCp_bjQRKWus6rEhKu8,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1561698,120.2018333,4.4,1083.0
428,風之谷,ChIJY052Iit6bjQRKxJTk9sjn64,"['tourist_attraction', 'point_of_interest', 'establishment']",23.096711,120.2546404,3.6,131.0
429,善化胡厝寮彩繪村,ChIJmW557wx8bjQR-5bCdyiwEt4,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1452477,120.2722472,3.8,1061.0
430,樹之谷,ChIJKZRyOc17bjQR-GXmPxN5hwo,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0966554,120.2645822,3.8,110.0
431,南科-堤塘湖,ChIJGUNlCjN6bjQRnaqBGml89j8,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0928241,120.2669156,3.9,88.0
432,道爺湖,ChIJDb_3mTN6bjQRtibt-XaNMiw,"['tourist_attraction', 'point_of_interest', 'establishment']",23.09203339999999,120.2674922,4.0,12.0
433,流觴亭,ChIJucRvaDN6bjQR3Wgg9wgpHFQ,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0938122,120.2678107,4.0,42.0
434,西拉雅親子公園,ChIJTbyREhRjbjQR847ZaiGz9Uc,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.140307,120.37344,3.0,133.0
435,走馬瀨農場(Tsou Ma Lai Farm),ChIJFeLZsNBjbjQRFb6ZXzB4mO4,"['tourist_attraction', 'lodging', 'point_of_interest', 'establishment']",23.1371777,120.4298584,4.0,3794.0
436,鹿陶洋江家聚落,ChIJYahrKzZgbjQRc_0x1DZBc5s,"['tourist_attraction', 'point_of_interest', 'establishment']",23.155554100000003,120.4902191,3.8,656.0
437,七股鹽田海堤觀夕步道,ChIJdVPEoc_WbTQRMfbAD9p5Bvs,"['tourist_attraction', 'point_of_interest', 'establishment']",23.148630800000007,120.0765756,4.4,59.0
438,永順號遊潟湖,ChIJQ8R-wlfWbTQRpY49WkVAdhY,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1370639,120.1138152,4.5,1315.0
439,龍山漁港,ChIJc2Q53VfWbTQRoyTKcrRZ1GY,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1370056,120.1133966,4.0,40.0
440,和明織品文化館HMTM,ChIJzSc1yyLWbTQRY2-X2gW51vk,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.1463283,120.1458734,4.2,443.0
441,國王家族羽絨服飾觀光工廠,ChIJ4waRADR_bjQRUV8nO5u-zNk,"['clothing_store', 'tourist_attraction', 'point_of_interest', 'store', 'establishment']",23.160377,120.187914,4.1,618.0
442,變葉木轉角,ChIJq7v1H2x5bjQRMbDL25cP3ac,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1171833,120.2338882,4.5,6.0
443,藺草工坊,ChIJb76FoEh5bjQRCns03Ti1og4,"['tourist_attraction', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",23.1349234,120.2327015,4.4,121.0
444,小太陽廣場,ChIJIyPdDBt7bjQRyhR4hBdzB6Y,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.1043785,120.2634756,3.7,3.0
445,大內橋茫草,ChIJcTksTKtlbjQRLs5I0QN2Izc,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1202473,120.3443444,4.3,142.0
446,竹圍江家古厝聚落,ChIJg_y7nAZhbjQRsIhhUIjOiF0,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1323744,120.4739908,3.9,51.0
447,大地谷,ChIJTQC28a9fbjQRxTp1SChd4wI,"['tourist_attraction', 'point_of_interest', 'establishment']",23.12856,120.5633911,4.2,389.0
448,北頭洋文化館,ChIJyxRrmll_bjQRnF21zrChpBM,"['tourist_attraction', 'point_of_interest', 'establishment']",23.17295,120.163718,3.7,172.0
449,佳里體育公園,ChIJ1z3ZvUV_bjQRLnPlgJj9Zf8,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.169677,120.1743819,4.0,291.0
450,佳里金唐殿,ChIJSaVCi0t_bjQRdboELSDVxJ0,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.1612288,120.1766533,4.4,1028.0
451,蕭壠文化園區,ChIJeZCi1UB_bjQRqMcV0Qo_CKQ,"['tourist_attraction', 'point_of_interest', 'establishment']",23.173175,120.1791861,4.2,3771.0
452,南科之星,ChIJ9zkedbF7bjQRBIDTm0U2T_0,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0985867,120.2827,3.6,7.0
453,善化,ChIJB-M4Pp17bjQRD1WplkFIBV8,"['tourist_attraction', 'point_of_interest', 'establishment']",23.12032,120.295738,5.0,1.0
454,舞彩迎賓,ChIJcTKrUkx6bjQRmxvggx7vOKU,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0887327,120.28299979999998,4.1,131.0
455,大營 夫妻樹,ChIJISFNshZ7bjQRMr-yHS3M3Z8,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1006002,120.3149566,4.0,64.0
456,大營夫妻樹景觀公園,ChIJY973mBZ7bjQROgmTeblcSD0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.1006507,120.3162913,3.7,56.0
457,東伯森林公園,ChIJywQj_H5hbjQRXzp4r0bltMc,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1419678,120.4390403,4.1,24.0
458,大平頂,ChIJV40oLW9hbjQRPMwMbSbA3Ws,"['tourist_attraction', 'point_of_interest', 'establishment']",23.13302340000001,120.5128372,3.0,1.0
459,居士蕃茄園,ChIJ6cio5vTWbTQRj9Jk5gRtheY,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1484754,120.10959009999998,4.7,68.0
460,蕭壟文化園區兒童遊戲館,ChIJN-nqLkF_bjQRiQg5KTSl4Ew,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.17351859999999,120.1786773,4.4,248.0
461,總爺藝文中心,ChIJJwaEsc59bjQRt2NK_QTRNuk,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.1856224,120.2690667,4.3,5802.0
462,善化體育公園,ChIJPQzjF3l8bjQR5EiugLhBg7o,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1368863,120.289915,3.7,75.0
463,水雉生態教育園區,ChIJe3Ss5xB9bjQRBlef8CRMICY,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.1844539,120.3131103,4.3,699.0
464,善化農會冰品休閒中心,ChIJnTFwO718bjQR9RDLeirnBrA,"['tourist_attraction', 'point_of_interest', 'establishment']",23.138352,120.322511,3.8,320.0
465,玄空法寺,ChIJJZhumoCKbjQRL2iQ0r_sRQ8,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.1821354,120.4825457,4.3,5908.0
466,北頭洋山(番庄),ChIJFw-HW1l_bjQRbNucb7-NWks,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.1743185,120.16368909999998,4.0,25.0
